value,score,parameter
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.8057600874645254,-3518.511200262378,size
0.586834175780451,-3520.1199548960667,size
0.586834175780451,-3520.1199548960667,size
0.586834175780451,-3520.1199548960667,size
0.586834175780451,-3520.1199548960667,size
0.7889236784004977,-3518.53592362357,size
0.7889236784004977,-3518.53592362357,size
0.7889236784004977,-3518.53592362357,size
0.7889236784004977,-3518.53592362357,size
0.7889236784004977,-3518.53592362357,size
0.7889236784004977,-3518.53592362357,size
0.6495674765413544,-3519.3695915345356,size
0.6495674765413544,-3519.3695915345356,size
0.6495674765413544,-3519.3695915345356,size
0.4908103251487185,-3521.7348241165237,size
0.4908103251487185,-3521.7348241165237,size
0.4908103251487185,-3521.7348241165237,size
0.4908103251487185,-3521.7348241165237,size
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
0.8143712501398487,-3518.5047774655022,size
