value,score,parameter
1.0357272766091048,-2819.596690630977,size
1.0357272766091048,-2819.596690630977,size
1.0357272766091048,-2819.596690630977,size
1.0539520187424716,-2819.6682464417877,size
1.0539520187424716,-2819.6682464417877,size
0.7920287822198161,-2820.2963460226674,size
0.7920287822198161,-2820.2963460226674,size
0.7920287822198161,-2820.2963460226674,size
0.7920287822198161,-2820.2963460226674,size
0.7920287822198161,-2820.2963460226674,size
0.7920287822198161,-2820.2963460226674,size
0.9364796087066614,-2819.5056550328177,size
0.9364796087066614,-2819.5056550328177,size
1.2124298505712519,-2820.9868153927528,size
0.8697284492770195,-2819.7331976571863,size
0.8697284492770195,-2819.7331976571863,size
0.8697284492770195,-2819.7331976571863,size
0.8697284492770195,-2819.7331976571863,size
0.8697284492770195,-2819.7331976571863,size
0.8697284492770195,-2819.7331976571863,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
1.0802742385896298,-2819.8011891740744,size
0.981443245562883,-2819.4839287235714,size
0.7960810961263631,-2820.2589699375135,size
0.7960810961263631,-2820.2589699375135,size
0.7960810961263631,-2820.2589699375135,size
0.7960810961263631,-2820.2589699375135,size
0.7960810961263631,-2820.2589699375135,size
0.7960810961263631,-2820.2589699375135,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
0.9865792222262153,-2819.488116552106,size
1.0470744597692208,-2819.6392664407285,size
1.0470744597692208,-2819.6392664407285,size
1.0470744597692208,-2819.6392664407285,size
1.0470744597692208,-2819.6392664407285,size
1.0449280505234657,-2819.6307122142707,size
0.8232963838059838,-2820.030843047504,size
0.8232963838059838,-2820.030843047504,size
0.8232963838059838,-2820.030843047504,size
0.8232963838059838,-2820.030843047504,size
0.8232963838059838,-2820.030843047504,size
0.8232963838059838,-2820.030843047504,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.7361883049448894,-2820.9017411379887,size
0.833889741592091,-2819.9527944422416,size
1.08444073012688,-2819.825421527108,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.995234738966604,-2819.498251269349,size
0.8160630403157884,-2820.0875923903786,size
0.8160630403157884,-2820.0875923903786,size
0.8160630403157884,-2820.0875923903786,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0319634221198426,-2819.5840121631823,size
1.0779084482179389,-2819.787816664766,size
1.0779084482179389,-2819.787816664766,size
0.7653254526979504,-2820.5648002534876,size
0.7653254526979504,-2820.5648002534876,size
0.7653254526979504,-2820.5648002534876,size
0.7653254526979504,-2820.5648002534876,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.281267554065356,-2821.937438052216,size
1.0031622251167893,-2819.5109151123993,size
0.9707460151550154,-2819.4795824544085,size
1.1054372937014538,-2819.960725934444,size
1.1054372937014538,-2819.960725934444,size
1.1054372937014538,-2819.960725934444,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.2584223867568856,-2821.597230065565,size
1.1202700138810917,-2820.0695155016765,size
1.1202700138810917,-2820.0695155016765,size
0.8549492148394041,-2819.8154586163323,size
0.8628625218448424,-2819.7699678351323,size
1.154027608454727,-2820.3575398752187,size
1.094454209126871,-2819.8872087263694,size
1.094454209126871,-2819.8872087263694,size
1.094454209126871,-2819.8872087263694,size
1.094454209126871,-2819.8872087263694,size
1.094454209126871,-2819.8872087263694,size
0.8807713704899567,-2819.679309439894,size
0.8807713704899567,-2819.679309439894,size
0.8807713704899567,-2819.679309439894,size
0.8807713704899567,-2819.679309439894,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.111482207694216,-2820.0037460283447,size
1.0564925583313367,-2819.679556217578,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.7795572300167416,-2820.4169323848564,size
0.9328971557546879,-2819.511916043009,size
0.9328971557546879,-2819.511916043009,size
0.9328971557546879,-2819.511916043009,size
0.9328971557546879,-2819.511916043009,size
