value,score,parameter
0.9652575759030193,-97.25116964921844,size
0.9652575759030193,-97.25116964921844,size
0.9652575759030193,-97.25116964921844,size
0.9300927435426845,-97.22466599763519,size
0.9300927435426845,-97.22466599763519,size
0.9300927435426845,-97.22466599763519,size
0.7129301738520526,-97.93488482015898,size
0.7129301738520526,-97.93488482015898,size
0.7129301738520526,-97.93488482015898,size
0.7129301738520526,-97.93488482015898,size
0.7766503258617479,-97.11093298938131,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.7497453075591196,-97.2863745179875,size
0.974507073000084,-97.24454166143336,size
0.974507073000084,-97.24454166143336,size
0.974507073000084,-97.24454166143336,size
0.974507073000084,-97.24454166143336,size
0.7938501807158012,-97.06841080313286,size
0.7938501807158012,-97.06841080313286,size
0.7938501807158012,-97.06841080313286,size
0.7938501807158012,-97.06841080313286,size
0.7938501807158012,-97.06841080313286,size
0.7938501807158012,-97.06841080313286,size
0.9252709061788913,-97.21835023959876,size
0.8559671282628107,-97.10534506366463,size
0.8559671282628107,-97.10534506366463,size
0.8559671282628107,-97.10534506366463,size
0.9158035672229645,-97.20492099427315,size
0.9158035672229645,-97.20492099427315,size
0.9158035672229645,-97.20492099427315,size
0.9158035672229645,-97.20492099427315,size
0.846227759351976,-97.09022215934253,size
0.8240781747557038,-97.06408735202858,size
0.8240781747557038,-97.06408735202858,size
0.9784577596911372,-97.2367255837135,size
0.9204816659933122,-97.21171316201296,size
0.760198483939291,-97.1978899138252,size
0.760198483939291,-97.1978899138252,size
0.9870727259995722,-97.19412347370907,size
0.9870727259995722,-97.19412347370907,size
0.9870727259995722,-97.19412347370907,size
0.9870727259995722,-97.19412347370907,size
0.885163199360079,-97.15514127688525,size
0.871430348923514,-97.1313905919816,size
0.7835460055470835,-97.08903372001637,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8664036863054922,-97.1227609254199,size
0.8666791762661039,-97.12323110910748,size
0.828118676711892,-97.06764189229301,size
0.828118676711892,-97.06764189229301,size
0.828118676711892,-97.06764189229301,size
0.828118676711892,-97.06764189229301,size
0.828118676711892,-97.06764189229301,size
0.828118676711892,-97.06764189229301,size
0.8274444744310245,-97.06700236533112,size
0.8274444744310245,-97.06700236533112,size
0.8274444744310245,-97.06700236533112,size
0.8274444744310245,-97.06700236533112,size
0.8990575538681571,-97.1786079333315,size
0.8990575538681571,-97.1786079333315,size
0.7672354094632823,-97.15389868882247,size
0.7672354094632823,-97.15389868882247,size
0.7672354094632823,-97.15389868882247,size
0.8791081127324605,-97.14468051657391,size
0.8791081127324605,-97.14468051657391,size
0.8791081127324605,-97.14468051657391,size
0.8791081127324605,-97.14468051657391,size
0.9343955123466965,-97.22994899250705,size
0.9343955123466965,-97.22994899250705,size
0.9343955123466965,-97.22994899250705,size
0.8839909649519275,-97.15312225935213,size
0.8839909649519275,-97.15312225935213,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8847998599864029,-97.154515890706,size
0.8519353526175826,-97.09891326347369,size
0.8519353526175826,-97.09891326347369,size
0.8519353526175826,-97.09891326347369,size
0.8519353526175826,-97.09891326347369,size
0.8519353526175826,-97.09891326347369,size
0.85556709490523275,-97.10469777610393,size
0.7614968685803256,-97.18891408984392,size
0.7614968685803256,-97.18891408984392,size
0.8513267991775413,-97.09796163858479,size
0.8513267991775413,-97.09796163858479,size
0.8513267991775413,-97.09796163858479,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7925344558834411,-97.07034042241943,size
0.7347373108870525,-97.47541044258871,size
0.7408468680917704,-97.38832443832491,size
0.7554475303806771,-97.23436229237433,size
0.7554475303806771,-97.23436229237433,size
0.8075613642775405,-97.05823744244746,size
0.8075613642775405,-97.05823744244746,size
